Model,Make,Model,Vehicle_Class,Engine_Size,Cylinders,Transmission,Fuel,Fuel_Consumption,,CO2_Emissions,CO2,Smog
2023,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,SUV: Standard,3,6,A9,Z,13.1,10.4,277,4,6
2023,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,SUV: Standard,4,8,A9,Z,16.3,12.6,343,3,5
2023,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,SUV: Standard,4,8,A9,Z,16.5,12.8,347,3,5
2023,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,SUV: Standard,4,8,A9,Z,16.6,13.2,354,3,5
2023,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,3,6,A9,Z,12.3,9.8,262,4,6
2023,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2,4,A9,Z,11,7.8,223,5,6
2023,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2,4,A9,Z,10.7,7.6,218,5,6
2023,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2,4,A9,Z,9.8,7.1,201,6,7
2023,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2,4,AM7,Z,9.8,7,200,6,5
2023,Mercedes-Benz,CLS 450 4MATIC Coupe,Compact,3,6,A9,Z,11,8.2,229,5,6
2023,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,2,4,A9,Z,11.2,8,228,5,6
2023,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3,6,A9,Z,11.2,8.4,233,5,6
2023,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3,6,A9,Z,11,8,225,5,6
2023,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,3,6,A9,Z,10.6,7.8,219,5,6
2023,Mercedes-Benz,E 450 4MATIC All-Terrain Wagon,Station wagon: Mid-size,3,6,A9,Z,11.4,8.3,233,5,6
2023,Mercedes-Benz,G 550 SUV,SUV: Standard,4,8,A9,Z,17.9,14.4,383,2,3
2023,Mercedes-Benz,GLA 250 4MATIC SUV,SUV: Small,2,4,AM8,Z,10.3,7.3,210,5,5
2023,Mercedes-Benz,GLB 250 4MATIC SUV,SUV: Small,2,4,AM8,Z,10.7,7.9,221,5,5
2023,Mercedes-Benz,GLC 300 4MATIC Coupe,SUV: Small,2,4,A9,Z,12.2,9.2,253,5,6
2023,Mercedes-Benz,GLE 350 4MATIC SUV,SUV: Standard,2,4,A9,Z,12.1,9.6,257,5,5
2023,Mercedes-Benz,GLE 450 4MATIC SUV,SUV: Standard,3,6,A9,Z,11.5,9.3,245,5,6
2023,Mercedes-Benz,GLE 450 4MATIC Coupe,SUV: Standard,3,6,A9,Z,11.7,9.2,247,5,6
2023,Mercedes-Benz,GLS 450 4MATIC SUV,SUV: Standard,3,6,A9,Z,12.7,10.1,270,4,6
2023,Mercedes-Benz,GLS 580 4MATIC SUV,SUV: Standard,4,8,A9,Z,14.9,11.2,310,4,5
2023,Mercedes-Benz,GLS 600 4MATIC Maybach SUV,SUV: Standard,4,8,A9,Z,16.8,12.4,346,3,5
2023,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,4,8,A9,Z,15.9,9.6,305,4,5
2023,Mercedes-Benz,Metris Cargo Van,Special purpose vehicle,2,4,A9,Z,12.6,10.4,271,4,6
2023,Mercedes-Benz,Metris Cargo Van LWB,Special purpose vehicle,2,4,A9,Z,12.6,10.4,271,4,6
2023,Mercedes-Benz,Metris Passenger Van,Special purpose vehicle,2,4,A9,Z,13.4,10.8,285,4,6
2023,Mercedes-Benz,S 500 4MATIC Sedan,Full-size,3,6,A9,Z,12,8.4,242,5,6
2023,Mercedes-Benz,S 580 4MATIC Sedan,Full-size,4,8,A9,Z,14.3,9.5,285,4,5
2023,MINI,Cooper 3 Door,Subcompact,1.5,3,AM7,Z,8.2,6.2,170,6,7
2023,MINI,Cooper 3 Door,Subcompact,1.5,3,M6,Z,8.6,6.3,177,6,7
2023,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,Z,8.2,6.2,170,6,7
2023,MINI,Cooper 5 Door,Subcompact,1.5,3,M6,Z,8.6,6.3,177,6,7
2023,MINI,Cooper Clubman ALL4,Mid-size,1.5,3,AS8,Z,9.6,7.1,199,6,7
2023,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,8.2,6.2,170,6,7
2023,MINI,Cooper Convertible,Minicompact,1.5,3,M6,Z,8.6,6.3,177,6,7
2023,MINI,Cooper Countryman,Mid-size,1.5,3,AM7,Z,9.1,7.3,194,6,7
2023,MINI,Cooper Countryman ALL4,Mid-size,1.5,3,AS8,Z,10.1,7.6,209,5,7
2023,MINI,Cooper S 3 Door,Subcompact,2,4,AM7,Z,8.5,6.2,174,6,7
2023,MINI,Cooper S 3 Door,Subcompact,2,4,M6,Z,10.3,7,205,5,7
2023,MINI,Cooper S 5 Door,Subcompact,2,4,AM7,Z,8.5,6.2,174,6,7
2023,MINI,Cooper S 5 Door,Subcompact,2,4,M6,Z,10.3,7,205,5,7
2023,MINI,Cooper S Clubman,Mid-size,2,4,AM7,Z,9.3,6.8,191,6,7
2023,MINI,Cooper S Clubman,Mid-size,2,4,M6,Z,10.9,7.4,217,5,7
2023,MINI,Cooper S Clubman ALL4,Mid-size,2,4,AS8,Z,10.1,7.3,206,5,7
2023,MINI,Cooper S Convertible,Minicompact,2,4,AM7,Z,8.8,6.5,182,6,7
2023,MINI,Cooper S Convertible,Minicompact,2,4,M6,Z,10.1,7.1,205,5,7
2023,MINI,Cooper S Countryman,Mid-size,2,4,AM7,Z,9.7,7.2,199,6,7
2023,MINI,Cooper S Countryman ALL4,Mid-size,2,4,AS8,Z,10.4,7.5,212,5,7
2023,MINI,John Cooper Works 3 Door,Subcompact,2,4,AS8,Z,9.3,6.9,191,6,7
2023,MINI,John Cooper Works 3 Door,Subcompact,2,4,M6,Z,10.7,7.5,216,5,7
2023,MINI,John Cooper Works Clubman ALL4,Mid-size,2,4,AS8,Z,10.1,7.6,210,5,3
2023,MINI,John Cooper Works Convertible,Minicompact,2,4,AS8,Z,9.7,7.2,200,6,7
2023,MINI,John Cooper Works Countryman ALL4,Mid-size,2,4,AS8,Z,10,7.8,210,5,3
2023,Mitsubishi,Eclipse Cross 4WD,SUV: Small,1.5,4,AV8,X,9.6,8.9,216,5,5
2023,Mitsubishi,Mirage,Compact,1.2,3,AV,X,6.6,5.6,143,7,5
2023,Mitsubishi,Mirage,Compact,1.2,3,M5,X,7.1,5.8,151,7,5
2023,Mitsubishi,Outlander 4WD,SUV: Small,2.5,4,AV8,X,9.7,7.9,208,5,6
2023,Mitsubishi,RVR,SUV: Small,2,4,AV6,X,9.7,7.8,207,5,5
2023,Mitsubishi,RVR 4WD,SUV: Small,2,4,AV6,X,10,8.1,213,5,5
2023,Mitsubishi,RVR 4WD,SUV: Small,2.4,4,AV6,X,10.3,8.3,218,5,5
2023,Nissan,Altima AWD,Mid-size,2.5,4,AV,X,9.1,6.5,187,6,7
2023,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4,AV,X,9.3,6.7,191,6,7
2023,Nissan,Armada 4WD,SUV: Standard,5.6,8,AS7,Z,17.5,12.9,362,2,3
2023,Nissan,Frontier,Pickup truck: Standard,3.8,6,AS9,X,12.5,9.3,260,4,5
2023,Nissan,Frontier 4WD,Pickup truck: Standard,3.8,6,AS9,X,12.8,10.2,273,4,5
2023,Nissan,Frontier 4WD Pro-4X,Pickup truck: Standard,3.8,6,AS9,X,13.3,10.5,283,4,5
2023,Nissan,GT-R,Subcompact,3.8,6,AM6,Z,14.4,10.9,300,4,3
2023,Nissan,Kicks,Mid-size,1.6,4,AV,X,7.7,6.6,169,6,7
2023,Nissan,Maxima,Mid-size,3.5,6,AV7,Z,11.6,7.9,233,5,3
2023,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6,AV7,X,12,8.5,245,5,5
2023,Nissan,Pathfinder 4WD,SUV: Small,3.5,6,AS9,X,11.6,9.2,246,5,5
2023,Nissan,Pathfinder 4WD Rock Creek,SUV: Small,3.5,6,AS9,Z,11.9,10,260,4,5
2023,Nissan,Qashqai,Station wagon: Small,2,4,AV8,X,8.6,7.3,188,6,6
2023,Nissan,Qashqai AWD,Station wagon: Small,2,4,AV8,X,9,7.5,196,6,6
2023,Nissan,Rogue,SUV: Small,1.5,3,AV8,X,7.8,6.5,170,6,6
2023,Nissan,Rogue,SUV: Small,2.5,4,AV8,X,9,7.1,190,6,7
2023,Nissan,Rogue AWD,SUV: Small,1.5,3,AV8,X,8.4,6.7,179,6,6
2023,Nissan,Rogue AWD SL/Platinum,SUV: Small,1.5,3,AV8,X,8.4,6.8,181,6,6
2023,Nissan,Rogue AWD,SUV: Small,2.5,4,AV8,X,9.2,7.2,195,6,7
2023,Nissan,Sentra,Mid-size,2,4,AV,X,8,6,167,6,7
2023,Nissan,Sentra SR,Mid-size,2,4,AV,X,8.2,6.1,171,6,7
2023,Nissan,Sentra,Mid-size,2,4,M6,X,9.2,6.2,185,6,7
2023,Nissan,Sentra SR,Mid-size,2,4,M6,X,9.4,6.4,189,6,7
2023,Nissan,Versa,Compact,1.6,4,AV,X,7.4,5.9,158,7,7
2023,Nissan,Versa,Compact,1.6,4,M5,X,8.6,6.7,181,6,7
2023,Nissan,Z,Two-seater,3,6,AS9,Z,12.3,8.6,249,5,5
2023,Nissan,Z,Two-seater,3,6,M6,Z,13.4,10,280,4,5
2023,Porsche,911 Carrera,Minicompact,3,6,AM8,Z,13.1,9.8,275,4,5
2023,Porsche,911 Carrera Cabriolet,Minicompact,3,6,AM8,Z,13.1,9.8,275,4,5
2023,Porsche,911 Carrera S,Minicompact,3,6,AM8,Z,12.9,10.2,274,4,5
2023,Porsche,911 Carrera S,Minicompact,3,6,M7,Z,12.8,9.4,264,4,5
2023,Porsche,911 Carrera S Cabriolet,Minicompact,3,6,AM8,Z,12.9,10.2,273,4,5
2023,Porsche,911 Carrera S Cabriolet,Minicompact,3,6,M7,Z,13.8,9.4,275,4,5
2023,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,X,11.9,9.4,253,5,7
2023,Ram,1500 eTorque,Pickup truck: Standard,5.7,8,A8,X,13,10,275,4,5
2023,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3,6,A8,D,11.1,8,260,4,1
2023,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6,A8,X,12.1,9.7,259,4,7
2023,Ram,1500 4X4,Pickup truck: Standard,5.7,8,A8,X,16.1,11,325,3,5
2023,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8,A8,X,13.5,10.5,284,4,5
2023,Ram,1500 4X4 TRX,Pickup truck: Standard,6.2,8,A8,Z,22.4,16.5,465,1,1
2023,Ram,1500 Classic,Pickup truck: Standard,3.6,6,A8,X,13.6,9.5,276,4,7
2023,Ram,1500 Classic,Pickup truck: Standard,5.7,8,A8,X,16.1,11.1,322,3,5
2023,Ram,1500 Classic 4X4,Pickup truck: Standard,3.6,6,A8,X,14.5,10.1,294,4,7
2023,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8,A8,X,16.2,11.6,330,3,5
2023,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12,AS8,Z,20.1,12.4,389,2,3
2023,Rolls-Royce,Cullinan Black Badge,Station wagon: Mid-size,6.7,12,AS8,Z,20.1,12.4,389,2,3
2023,Rolls-Royce,Ghost,Full-size,6.7,12,AS8,Z,19.9,12.7,388,2,3
2023,Rolls-Royce,Ghost Black Badge,Full-size,6.7,12,AS8,Z,19.9,12.7,388,2,3
2023,Rolls-Royce,Ghost Extended,Full-size,6.7,12,AS8,Z,19.9,12.7,388,2,3
2023,Rolls-Royce,Phantom,Full-size,6.7,12,AS8,Z,20.2,13.1,397,2,3
2023,Rolls-Royce,Phantom Extended,Full-size,6.7,12,AS8,Z,20.2,13.1,397,2,3
2023,Subaru,Ascent AWD,SUV: Standard,2.4,4,AV8,X,12.3,9.4,256,5,5
2023,Subaru,BRZ,Minicompact,2.4,4,AS6,Z,11,7.7,224,5,3
2023,Subaru,BRZ,Minicompact,2.4,4,M6,Z,12,8.8,247,5,3
2023,Subaru,Crosstrek AWD,SUV: Small,2,4,AV8,X,8.5,7,184,6,7
2023,Subaru,Crosstrek AWD,SUV: Small,2,4,M6,X,10.5,8.1,220,5,7
2023,Subaru,Crosstrek AWD,SUV: Small,2.5,4,AV8,X,8.8,7,187,6,7
2023,Subaru,Forester AWD,SUV: Small,2.5,4,AV7,X,9,7.2,192,6,7
2023,Subaru,Forester Wilderness AWD,SUV: Small,2.5,4,AV8,X,9.5,8.3,210,5,7
2023,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,AV7,X,8.4,6.6,178,6,7
2023,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,M5,X,10.1,7.7,211,5,7
2023,Subaru,Legacy AWD,Full-size,2.4,4,AV8,X,10.1,7.5,209,5,6
2023,Subaru,Legacy AWD,Full-size,2.5,4,AV8,X,8.7,6.7,183,6,7
2023,Subaru,Outback AWD,SUV: Small,2.4,4,AV8,X,10.6,8.1,221,5,6
2023,Subaru,Outback AWD,SUV: Small,2.5,4,AV8,X,9.2,7.3,195,6,7
2023,Subaru,Outback Wilderness AWD,SUV: Small,2.4,4,AV8,X,11,9,235,5,6
2023,Subaru,WRX AWD,Mid-size,2.4,4,AV8,Z,12.7,9.4,262,4,3
2023,Subaru,WRX AWD,Mid-size,2.4,4,M6,Z,12.3,9,254,5,3
2023,Toyota,4Runner 4WD,SUV: Standard,4,6,AS5,X,14.9,12.6,323,3,5
2023,Toyota,4Runner 4WD (Part-Time 4WD),SUV: Standard,4,6,AS5,X,14.8,12.5,320,3,5
2023,Toyota,Camry SE,Mid-size,2.5,4,AS8,X,8.5,6.1,174,6,7
2023,Toyota,Camry XSE V6/TRD,Mid-size,3.5,6,AS8,X,10.8,7.6,220,5,5
2023,Toyota,Camry AWD SE,Mid-size,2.5,4,AS8,X,9.4,6.8,192,6,6
2023,Toyota,Camry AWD XSE,Mid-size,2.5,4,AS8,X,9.5,7,195,6,6
2023,Toyota,Camry Hybrid LE,Mid-size,2.5,4,AV6,X,4.9,4.8,113,8,7
2023,Toyota,Camry Hybrid SE/XLE/XSE,Mid-size,2.5,4,AV6,X,5.3,5,121,8,7
2023,Toyota,Corolla (1-mode),Compact,2,4,AV10,X,7.4,5.7,158,7,7
2023,Toyota,Corolla (3-mode),Compact,2,4,AV10,X,7.6,5.9,160,7,7
2023,Toyota,Corolla Hatchback,Compact,2,4,AV10,X,7.5,5.9,159,7,7
2023,Toyota,Corolla Hybrid,Compact,1.8,4,AV,X,4.4,5.1,110,8,7
2023,Toyota,Corolla Hybrid AWD (2-mode),Compact,1.8,4,AV,X,4.6,5.3,115,8,7
2023,Toyota,Corolla Hybrid AWD (3-mode),Compact,1.8,4,AV,X,5,5.7,124,8,7
2023,Toyota,Corolla Cross,SUV: Small,2,4,AV10,X,7.6,7,171,6,7
2023,Toyota,Corolla Cross AWD,SUV: Small,2,4,AV10,X,8.1,7.4,182,6,7
2023,Toyota,Corolla Cross Hybrid AWD,SUV: Small,2,4,AV6,X,5.2,6.2,130,8,7
2023,Toyota,Crown AWD,Mid-size,2.4,4,AS6,X,8.1,7.3,182,6,7
2023,Toyota,Crown AWD,Mid-size,2.5,4,AV,X,5.6,5.7,133,8,7
2023,Toyota,GR Corolla,Subcompact,1.6,3,M6,Z,11.1,8.3,229,5,5
2023,Toyota,GR Supra 2.0,Two-seater,2,4,AS8,Z,9.3,7.7,200,6,7
2023,Toyota,GR Supra 3.0,Two-seater,3,6,AS8,Z,10.2,7.7,212,5,5
2023,Toyota,GR Supra 3.0,Two-seater,3,6,M6,Z,12.7,8.8,255,5,5
2023,Toyota,GR86,Minicompact,2.4,4,AS6,Z,11.1,7.7,225,5,3
2023,Toyota,GR86,Minicompact,2.4,4,M6,Z,11.9,8.7,247,5,3
2023,Toyota,Highlander AWD,SUV: Small,2.4,4,AS8,X,11,8.4,231,5,7
2023,Toyota,Highlander Hybrid AWD,SUV: Standard,2.5,4,AV,X,6.7,6.8,158,7,7
2023,Toyota,Highlander Hybrid AWD Limited/Platinum,SUV: Standard,2.5,4,AV,X,6.6,6.8,156,7,7
2023,Toyota,Prius AWD,Mid-size,2,4,AV,X,4.8,4.7,111,8,7
2023,Toyota,RAV4,SUV: Small,2.5,4,AS8,X,8.8,6.8,184,6,7
2023,Toyota,RAV4 AWD,SUV: Small,2.5,4,AS8,X,9.5,7.2,199,6,6
2023,Toyota,RAV4 AWD (Stop/Start),SUV: Small,2.5,4,AS8,X,8.8,7.1,187,6,6
2023,Toyota,RAV4 AWD LE,SUV: Small,2.5,4,AS8,X,8.7,6.9,184,6,6
2023,Toyota,RAV4 Hybrid AWD,SUV: Small,2.5,4,AV,X,5.8,6.3,141,7,7
2023,Toyota,Sequoia 4WD,SUV: Standard,3.4,6,AS10,X,12.6,10.5,273,4,5
2023,Toyota,Sienna,Minivan,2.5,4,AV,X,6.6,6.5,154,7,7
2023,Toyota,Sienna AWD,Minivan,2.5,4,AV,X,6.8,6.6,158,7,7
2023,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,AS6,X,13,10.5,278,4,5
2023,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,M6,X,13.8,11.4,299,4,5
2023,Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,Pickup truck: Small,3.5,6,M6,X,13.8,11.7,300,4,5
2023,Toyota,Tundra,Pickup truck: Standard,3.4,6,AS10,X,13.1,10.1,277,4,5
2023,Toyota,Tundra 4WD,Pickup truck: Standard,3.4,6,AS10,X,13.6,10.4,285,4,5
2023,Toyota,Tundra 4WD TRD,Pickup truck: Standard,3.4,6,AS10,X,13.5,10.6,286,4,5
2023,Toyota,Tundra Hybrid 4WD,Pickup truck: Standard,3.4,6,AS10,X,12.7,10.5,274,4,5
2023,Toyota,Tundra Hybrid 4WD TRD PRO,Pickup truck: Standard,3.4,6,AS10,X,12.9,11.6,287,4,5
2023,Toyota,Venza AWD,SUV: Small,2.5,4,AV,X,5.9,6.4,142,7,7
2023,Volkswagen,Atlas,SUV: Small,2,4,AS8,X,11,9.3,240,5,3
2023,Volkswagen,Atlas 4MOTION,SUV: Small,2,4,AS8,X,11.8,9.8,255,5,3
2023,Volkswagen,Atlas 4MOTION,SUV: Small,3.6,6,AS8,X,13.4,10.1,279,4,5
2023,Volkswagen,Atlas Cross Sport,SUV: Small,2,4,AS8,X,11,9.6,243,5,3
2023,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,2,4,AS8,X,11.8,9.8,256,5,3
2023,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,3.6,6,AS8,X,13.1,10,275,4,5
2023,Volkswagen,Golf GTI,Compact,2,4,AM7,X,9.7,7,198,6,5
2023,Volkswagen,Golf GTI,Compact,2,4,M6,X,10,7.3,205,5,5
2023,Volkswagen,Golf R,Compact,2,4,A7,Z,10.3,7.7,213,5,5
2023,Volkswagen,Golf R,Compact,2,4,M6,Z,11.8,8.3,237,5,5
2023,Volkswagen,Jetta,Compact,1.5,4,AS8,X,7.7,5.7,159,7,7
2023,Volkswagen,Jetta Comfortline/Highline,Compact,1.5,4,AS8,X,8.1,5.8,167,6,7
2023,Volkswagen,Jetta,Compact,1.5,4,M6,X,8.2,5.6,165,7,7
2023,Volkswagen,Jetta GLI,Compact,2,4,AM7,X,9,6.5,185,6,7
2023,Volkswagen,Jetta GLI,Compact,2,4,M6,X,9.1,6.4,186,6,7
2023,Volkswagen,Taos,SUV: Small,1.5,4,AS8,X,8.4,6.6,178,6,7
2023,Volkswagen,Taos 4MOTION,SUV: Small,1.5,4,AM7,X,9.5,7.3,200,6,7
2023,Volkswagen,Tiguan 4MOTION,SUV: Small,2,4,AS8,X,10.6,8,222,5,7
2023,Volkswagen,Tiguan R-Line 4MOTION,SUV: Small,2,4,AS8,X,11,8.3,229,5,7
2023,Volvo,S60 B5,Compact,2,4,AS8,Z,9,6.7,186,6,5
2023,Volvo,S60 B5 AWD,Compact,2,4,AS8,Z,9.4,6.9,193,6,5
2023,Volvo,S90 B6 AWD,Mid-size,2,4,AS8,Z,10.3,7.5,211,5,7
2023,Volvo,V60 B6 AWD,Station wagon: Small,2,4,AS8,Z,10.3,7.6,212,5,7
2023,Volvo,V60 CC B5 AWD,Station wagon: Small,2,4,AS8,Z,10.1,7.7,211,5,5
2023,Volvo,V90 CC B6 AWD,Station wagon: Mid-size,2,4,AS8,Z,10.9,8.3,227,5,7
2023,Volvo,XC40 B4 AWD,SUV: Small,2,4,AS8,Z,10,7.6,208,5,5
2023,Volvo,XC40 B5 AWD,SUV: Small,2,4,AS8,Z,10.2,7.9,215,5,5
2023,Volvo,XC60 B5 AWD,SUV: Small,2,4,AS8,Z,10.3,8.2,218,5,5
2023,Volvo,XC60 B6 AWD,SUV: Small,2,4,AS8,Z,11.1,8.7,233,5,7
2023,Volvo,XC90 B5 AWD,SUV: Standard,2,4,AS8,Z,10.5,8.4,223,5,5
2023,Volvo,XC90 B6 AWD,SUV: Standard,2,4,AS8,Z,11.9,9.1,249,5,7
